time/time_elapsed,time/iterations,time/fps,time/total_timesteps,train/policy_gradient_loss,train/entropy_loss,train/clip_fraction,train/clip_range,train/explained_variance,train/n_updates,train/loss,train/learning_rate,train/value_loss,train/approx_kl
921,368,204,188416,0.0035115514183416963,-0.6514180898666382,0.2998046875,0.2,-35.03562545776367,1468,0.004079723730683327,0.0003,1.6281006853802182e-07,0.0036307615
924,369,204,188928,0.0013679263065569103,-0.6121387351304293,0.12109375,0.2,-38.364479064941406,1472,0.027245372533798218,0.0003,3.9196618839554276e-07,0.01442157
926,370,204,189440,0.0013887134264223278,-0.6510387416929007,0.10400390625,0.2,-23.931522369384766,1476,-0.007497497834265232,0.0003,1.170970959751827e-05,0.0042763157
928,371,204,189952,0.018940987181849778,-0.6786491563543677,0.36181640625,0.2,-59.79035186767578,1480,-0.01088239997625351,0.0003,1.0036080508868395e-06,0.031116562
931,372,204,190464,0.003924875578377396,-0.7070623058825731,0.1630859375,0.2,-52.53215789794922,1484,-0.01033997442573309,0.0003,5.471624755504223e-07,0.022661077
933,373,204,190976,1.4618330169469118e-05,-0.7636064421385527,0.0986328125,0.2,-70.59632110595703,1488,-0.016776038333773613,0.0003,6.761056005055721e-06,0.009908339
936,374,204,191488,-0.001190426992252469,-1.028426619246602,0.548828125,0.2,-5.455112457275391,1492,-0.03614400699734688,0.0003,4.196124060396045e-05,0.1810869
938,375,204,192000,-0.0027871985221281648,-1.0991843063384295,0.220703125,0.2,-4.07098388671875,1496,-0.006146191153675318,0.0003,6.590048312204999e-05,0.019731976
941,376,204,192512,-0.00016994093311950564,-1.1641766130924225,0.11474609375,0.2,-17.153018951416016,1500,-0.014673758298158646,0.0003,2.9759852235855533e-06,0.010894866
943,377,204,193024,0.013072706293314695,-1.1763648055493832,0.30908203125,0.2,-20.433378219604492,1504,-0.008294925093650818,0.0003,5.789718879878336e-07,0.019188315
945,378,204,193536,0.005475969344843179,-1.171651627868414,0.30712890625,0.2,-9.35512924194336,1508,0.00885592307895422,0.0003,2.031810997227268e-07,0.015287904
948,379,204,194048,-0.0008325857925228775,-1.1641150936484337,0.19970703125,0.2,-1.5766065120697021,1512,-0.0293488297611475,0.0003,9.961540770042632e-08,0.008693754
950,380,204,194560,-0.007622859673574567,-1.1136072762310505,0.23876953125,0.2,-5.351681232452393,1516,-0.03481808677315712,0.0003,1.1053668214078272e-07,0.011417919
953,381,204,195072,-0.004676934506278485,-1.1611515618860722,0.23095703125,0.2,-0.11271584033966064,1520,-0.04640951007604599,0.0003,1.33428574322636e-06,0.012935567
955,382,204,195584,-0.0005661139148287475,-1.0922027975320816,0.20556640625,0.2,-2.7365968227386475,1524,-0.0009380127303302288,0.0003,4.639319621801974e-07,0.057336077
958,383,204,196096,0.00140141521114856,-1.1470053605735302,0.115234375,0.2,-3.0721487998962402,1528,-0.015160894952714443,0.0003,3.773001888696115e-07,0.007909723
960,384,204,196608,0.0002834480837918818,-1.039145901799202,0.12060546875,0.2,-1.1017544269561768,1532,0.021205047145485878,0.0003,2.0157543101362307e-07,0.011976546
963,385,204,197120,-0.004036191676277667,-1.0767230987548828,0.0703125,0.2,-3.1274876594543457,1536,-0.024088457226753235,0.0003,3.0671900042023026e-07,0.0068651326
965,386,204,197632,7.470048149116337e-05,-1.029096046462655,0.138671875,0.2,-7.391482353210449,1540,-0.029006458818912506,0.0003,1.6184331963486898e-07,0.018158045
967,387,204,198144,-0.004590504395309836,-1.105629824101925,0.30517578125,0.2,-1.9890151023864746,1544,0.008796105161309242,0.0003,3.1131744027135255e-07,0.018281318
970,388,204,198656,0.0014999831328168511,-1.0145294573158026,0.04736328125,0.2,-4.372889518737793,1548,-0.014099393039941788,0.0003,2.9918483690494213e-07,0.006683758
972,389,204,199168,-0.009219620056683198,-0.8225257284939289,0.123046875,0.2,-0.7548983097076416,1552,-0.022639993578195572,0.0003,1.3711174973174423e-07,0.024803815
975,390,204,199680,-0.007160587221733294,-0.9095383603125811,0.4765625,0.2,0.07700765132904053,1556,-0.02856012061238289,0.0003,1.929517644327916e-06,0.049392886
977,391,204,200192,0.004392007511341944,-0.8238625135272741,0.09765625,0.2,-3.3577513694763184,1560,0.004693316295742989,0.0003,3.777577437524826e-07,0.00472196
980,392,204,200704,-0.001061215007212013,-0.7752381935715675,0.12158203125,0.2,-0.5558890104293823,1564,-0.028726283460855484,0.0003,1.6346252174059828e-07,0.0116250105
982,393,204,201216,-0.014835605164989829,-0.8345836065709591,0.0927734375,0.2,-0.8353747129440308,1568,-0.05819569528102875,0.0003,1.370535618328006e-07,0.017240874
985,394,204,201728,-0.024709782155696303,-1.0700961649417877,0.20361328125,0.2,0.8167294710874557,1572,-0.030098507180809975,0.0003,1.8127946589174826e-05,0.01887646
987,395,204,202240,-0.0026931237953249365,-1.07000601477921,0.2138671875,0.2,0.1401437520980835,1576,-0.023462878540158272,0.0003,3.7637544316737603e-06,0.028915174
989,396,204,202752,-0.0053062371734995395,-0.744475319981575,0.0810546875,0.2,-3.0923681259155273,1580,-0.020717069506645203,0.0003,2.693397962438837e-07,0.0045777177
992,397,204,203264,-0.0007938432099763304,-0.9124635271728039,0.21630859375,0.2,0.5094910562038422,1584,-0.004524624906480312,0.0003,3.725888308991898e-07,0.015923126
994,398,204,203776,-0.005657542234985158,-1.1258642673492432,0.15673828125,0.2,-2.4373574256896973,1588,0.014122040942311287,0.0003,5.690133182412183e-07,0.019710671
997,399,204,204288,-0.010371286363806576,-0.918876500800252,0.146484375,0.2,-0.48302602767944336,1592,-0.023309530690312386,0.0003,2.6392953200726765e-07,0.022673463
999,400,204,204800,-0.011689533537719399,-1.1461214572191238,0.2900390625,0.2,0.14342737197875977,1596,-0.020044047385454178,0.0003,2.4244368788117754e-06,0.02833964
1002,401,204,205312,-0.003518393525155261,-1.004732372239232,0.18798828125,0.2,-0.032065629959106445,1600,-0.029281772673130035,0.0003,8.270754552341941e-07,0.011682055
1004,402,204,205824,0.007420239271596074,-0.8668823949992657,0.20068359375,0.2,0.5839726328849792,1604,-0.018942777067422867,0.0003,2.950910671373208e-07,0.020401876
1007,403,204,206336,-0.005354610097128898,-0.9210997521877289,0.1181640625,0.2,-1.5831339359283447,1608,-0.026066454127430916,0.0003,3.8270153535080453e-07,0.008772573
1009,404,204,206848,0.004618705890607089,-0.8372636176645756,0.12451171875,0.2,-1.1636059284210205,1612,0.052160296589136124,0.0003,2.2615794348368468e-07,0.015438346
1011,405,204,207360,-0.006520117691252381,-1.0269673243165016,0.1298828125,0.2,-0.556674599647522,1616,-0.023546699434518814,0.0003,7.911435826457591e-07,0.0067789503
1014,406,204,207872,-0.01019377529155463,-0.7993136625736952,0.16015625,0.2,-0.2965353727340698,1620,-0.048292674124240875,0.0003,2.1349921786040227e-07,0.014592672
1016,407,204,208384,0.002648292313097045,-0.9957053679972887,0.1552734375,0.2,-0.4083338975906372,1624,-0.029073312878608704,0.0003,4.3117365944311814e-07,0.005487011
1019,408,204,208896,-0.0011107270256616175,-0.9216073341667652,0.0869140625,0.2,-0.5432451963424683,1628,-0.011825911700725555,0.0003,1.879224362788534e-07,0.005998292
1021,409,204,209408,-0.0036080213030800223,-1.0479256082326174,0.21533203125,0.2,0.3357168436050415,1632,0.05272657796740532,0.0003,3.509126860201661e-07,0.030346084
1024,410,204,209920,0.002672798349522054,-0.5705404076725245,0.02880859375,0.2,-0.4374738931655884,1636,0.018008148297667503,0.0003,5.117662236209242e-07,0.0033249734
1026,411,204,210432,-0.0026730610989034176,-0.8095936439931393,0.1240234375,0.2,-2.5493602752685547,1640,0.007341655902564526,0.0003,1.429882066084076e-07,0.015255701
1029,412,204,210944,-0.015744349075248465,-0.7207783162593842,0.18212890625,0.2,0.553192526102066,1644,-0.0345945842564106,0.0003,2.6141679576596744e-06,0.01749717
1031,413,204,211456,-0.012177578813862056,-0.7956629544496536,0.15283203125,0.2,-0.3294029235839844,1648,-0.054723966866731644,0.0003,1.6031774117131192e-06,0.023683779
1034,414,204,211968,-0.0050262117292732,-0.858091726899147,0.15478515625,0.2,0.061847150325775146,1652,0.0028361924923956394,0.0003,5.632718935721925e-07,0.014473083
1036,415,204,212480,-0.006867772899568081,-1.0562463402748108,0.1259765625,0.2,0.5495654344558716,1656,-0.02909177914261818,0.0003,2.4468186232695643e-07,0.010792227
1039,416,204,212992,0.0033406935399398208,-1.0999883264303207,0.14501953125,0.2,-0.675676703453064,1660,-0.013781750574707985,0.0003,2.946160431172018e-07,0.013259614
1041,417,204,213504,0.0069455537013709545,-1.045431174337864,0.275390625,0.2,-1.700106143951416,1664,-0.02346264198422432,0.0003,1.7387995265849554e-07,0.01313722
1043,418,205,214016,-0.004537569126114249,-1.0451173782348633,0.16552734375,0.2,-1.3650779724121094,1668,0.00836273469030857,0.0003,1.9915005688986298e-07,0.013525389
1046,419,205,214528,0.011951444408623502,-0.9423116073012352,0.19091796875,0.2,-0.8018027544021606,1672,-0.005463595502078533,0.0003,2.4472072990278093e-07,0.0040271
1048,420,205,215040,-0.010012589977122843,-0.8181691784411669,0.125,0.2,-0.3204840421676636,1676,-0.042665448039770126,0.0003,2.2234546248611764e-07,0.008143343
1051,421,205,215552,0.007169896503910422,-1.0348060950636864,0.1884765625,0.2,-2.195533514022827,1680,-0.0015188220422714949,0.0003,2.1715378206721425e-07,0.011739862
1053,422,205,216064,0.0017522329580970109,-1.0147128496319056,0.224609375,0.2,-1.6779460906982422,1684,-0.01127837598323822,0.0003,1.447513782171228e-07,0.0164979
1056,423,205,216576,-0.0010960812505800277,-1.0313470680266619,0.21533203125,0.2,-10.501479148864746,1688,0.011205356568098068,0.0003,1.3914747998278187e-07,0.020588312
1058,424,205,217088,-0.010564307391177863,-0.9672956559807062,0.142578125,0.2,-1.1982440948486328,1692,-0.012686078436672688,0.0003,1.3186548586396896e-07,0.0116824815
1061,425,205,217600,0.007475451217032969,-0.9870786033570766,0.23779296875,0.2,-2.290890693664551,1696,-0.0013560536317527294,0.0003,1.4086925337331024e-07,0.010064963
1063,426,205,218112,-0.003461200394667685,-1.0564940348267555,0.203125,0.2,-5.431636333465576,1700,-0.033649373799562454,0.0003,1.2829960582827482e-07,0.01660922
1065,427,205,218624,0.0063227140344679356,-1.0133640300482512,0.35546875,0.2,-1.0297281742095947,1704,-0.018231377005577087,0.0003,2.691957448064386e-07,0.02470876
1068,428,205,219136,-0.001325637917034328,-1.013801323249936,0.31591796875,0.2,-1.6743721961975098,1708,-0.046114325523376465,0.0003,1.965409170967547e-07,0.024157945
1070,429,205,219648,0.000218783417949453,-0.9136826656758785,0.14794921875,0.2,-0.6897026300430298,1712,-0.002443878445774317,0.0003,1.960891440333512e-07,0.014582922
1073,430,205,220160,-0.021141435485333204,-0.942113546654582,0.2431640625,0.2,-0.13600921630859375,1716,-0.000710172695107758,0.0003,1.750772078423779e-07,0.034244284
1075,431,205,220672,0.0026971145707648247,-1.032012965530157,0.330078125,0.2,-1.4267866611480713,1720,-0.010741348378360271,0.0003,2.177057765173629e-07,0.03845776
1078,432,205,221184,0.0033849523460958153,-0.9981850497424603,0.2451171875,0.2,-0.45507681369781494,1724,-0.03539571166038513,0.0003,1.2632387913491527e-07,0.0068160873
1080,433,205,221696,-0.010726716252975166,-1.0386282056570053,0.2705078125,0.2,-1.3675050735473633,1728,-0.02767168916761875,0.0003,3.730557658343514e-07,0.014327606
1083,434,205,222208,0.002303460205439478,-1.0595830362290144,0.197265625,0.2,-7.122746467590332,1732,-0.001081292168237269,0.0003,1.1690111634266032e-07,0.012022976
1085,435,205,222720,0.006851310521597043,-1.0765807926654816,0.2490234375,0.2,-5.737926959991455,1736,0.013295335695147514,0.0003,1.7873620627995024e-07,0.030761007
1087,436,205,223232,0.0011549943301361054,-0.9873531591147184,0.12890625,0.2,-2.3277547359466553,1740,-0.016093989834189415,0.0003,1.1248434339528046e-07,0.013552381
1090,437,205,223744,-0.005217180703766644,-1.0401154812425375,0.21728515625,0.2,-4.465175628662109,1744,-0.030577732250094414,0.0003,2.2009817834955925e-07,0.01353819
1092,438,205,224256,-0.00017051081522367895,-0.997901126742363,0.12255859375,0.2,-2.007429361343384,1748,0.02148551493883133,0.0003,1.0158614194288873e-07,0.0122540165
1095,439,205,224768,-0.00504482421092689,-1.0300081484019756,0.1171875,0.2,-9.197311401367188,1752,-0.02511264570057392,0.0003,8.284135277758509e-08,0.010487594
1098,440,205,225280,-0.002638337289681658,-0.9410245828330517,0.18212890625,0.2,-5.850131988525391,1756,-0.018476899713277817,0.0003,6.041509759135977e-08,0.016599685
1100,441,205,225792,0.005708691198378801,-0.8236311748623848,0.13427734375,0.2,-4.098608493804932,1760,-0.005172985140234232,0.0003,9.528421940352416e-08,0.0152928885
1102,442,205,226304,-0.0018216354656033218,-0.825863866135478,0.22802734375,0.2,-5.61079740524292,1764,0.019698990508913994,0.0003,6.516444384097042e-08,0.026092809
1105,443,205,226816,-0.0008865265408530831,-0.7248293850570917,0.11669921875,0.2,-0.4372812509536743,1768,-0.0008084605215117335,0.0003,6.642449257299177e-08,0.004035467
1107,444,205,227328,-0.0005099179688841105,-0.6544082053005695,0.103515625,0.2,-1.0012836456298828,1772,0.0061400593258440495,0.0003,1.0113147841384063e-07,0.008324771
1110,445,205,227840,0.003851198824122548,-0.7902342807501554,0.19921875,0.2,-3.2362356185913086,1776,-0.020689910277724266,0.0003,3.7899276106312385e-08,0.0149187455
1112,446,205,228352,0.00031873039552010596,-0.6127927135676146,0.05517578125,0.2,-11.952313423156738,1780,-0.009293016977608204,0.0003,3.107960300230417e-08,0.0026798416
1115,447,205,228864,0.0016125238907989115,-0.5359339136630297,0.0732421875,0.2,-1.4911813735961914,1784,0.017099792137742043,0.0003,7.809698532312837e-08,0.015307009
1117,448,205,229376,-0.0061149533139541745,-0.5577937141060829,0.0947265625,0.2,0.08268678188323975,1788,-0.022571658715605736,0.0003,8.471451218294845e-08,0.0041397028
1120,449,205,229888,0.019085370644461364,-0.6976107740774751,0.2451171875,0.2,-5.651222229003906,1792,-0.003025921294465661,0.0003,4.2421769430589507e-08,0.018074837
1122,450,205,230400,-0.003971392347011715,-0.7876119520515203,0.1806640625,0.2,-7.548708915710449,1796,-0.010473252274096012,0.0003,4.253318397484662e-08,0.010228369
1124,451,205,230912,0.0004966122505720705,-0.7120112236589193,0.1201171875,0.2,-2.464918851852417,1800,0.028331417590379715,0.0003,6.671795949042547e-08,0.012057398
1127,452,205,231424,0.0037609355349559337,-0.9263614509254694,0.228515625,0.2,-25.861133575439453,1804,-0.007328526116907597,0.0003,5.2734733468895456e-08,0.007578619
1129,453,205,231936,-0.0028310524066910148,-0.9521639067679644,0.1103515625,0.2,-46.57718276977539,1808,-0.01732187531888485,0.0003,6.878295483181418e-08,0.011438273
1132,454,205,232448,0.004889088711934164,-0.8664273321628571,0.18212890625,0.2,-4.073125839233398,1812,0.0018207511166110635,0.0003,8.357131386915739e-08,0.012185066
1134,455,205,232960,-0.00206810180679895,-0.9164429306983948,0.26025390625,0.2,-15.634828567504883,1816,-0.019596494734287262,0.0003,6.907895522267893e-08,0.042565912
1137,456,205,233472,-0.0066335903538856655,-0.9975148234516382,0.2880859375,0.2,-7.593616485595703,1820,-0.0034130180720239878,0.0003,8.437387610804592e-08,0.01408188
1139,457,205,233984,0.002859158208593726,-1.001348089426756,0.17236328125,0.2,-8.559618949890137,1824,-0.024553842842578888,0.0003,8.049330790793618e-08,0.011524796
1142,458,205,234496,0.006873556703794748,-0.9749566689133644,0.23095703125,0.2,-15.914051055908203,1828,0.018148843199014664,0.0003,1.3089546602174096e-07,0.01934839
1144,459,205,235008,-0.0019114080932922661,-1.0315359141677618,0.2451171875,0.2,-15.914583206176758,1832,-0.026207763701677322,0.0003,8.43502688807618e-08,0.017861139
1146,460,205,235520,0.0009934836707543582,-1.034423403441906,0.19482421875,0.2,-23.274078369140625,1836,-0.005622320342808962,0.0003,4.641123430015881e-08,0.009558507
1149,461,205,236032,-0.003252600785344839,-1.0361486710608006,0.24560546875,0.2,-30.164810180664062,1840,-0.0027091545052826405,0.0003,8.17722639601115e-08,0.0070124944
1151,462,205,236544,0.004232866078382358,-1.0324419774115086,0.24267578125,0.2,-25.475664138793945,1844,0.02471126616001129,0.0003,7.834441007048554e-08,0.017430153
1154,463,205,237056,0.004005223425338045,-1.0252963192760944,0.166015625,0.2,-21.449304580688477,1848,-0.0031542612705379725,0.0003,9.348568386080558e-08,0.0022726106
1156,464,205,237568,-0.003607056918554008,-1.0067929420620203,0.2734375,0.2,-5.68135929107666,1852,-0.03850157558917999,0.0003,1.0342831724408086e-07,0.02235948
1159,465,205,238080,0.001918593014124781,-1.0030220188200474,0.2958984375,0.2,-3.767788887023926,1856,0.003781514707952738,0.0003,1.38694580265053e-07,0.032769263
1161,466,205,238592,0.001896432600915432,-0.992451136931777,0.15966796875,0.2,-15.455804824829102,1860,-0.012641781941056252,0.0003,1.8660277478765863e-07,0.006709131
1164,467,205,239104,-0.0018408462055958807,-1.0166055094450712,0.240234375,0.2,-31.231830596923828,1864,0.0145240668207407,0.0003,1.0136401940030737e-07,0.019955564
1166,468,205,239616,0.003741286403965205,-1.0560320299118757,0.23681640625,0.2,-15.30990219116211,1868,0.014181708917021751,0.0003,6.790934836686802e-08,0.03328847
1169,469,205,240128,0.0002335993922315538,-1.042420832440257,0.05419921875,0.2,-52.602481842041016,1872,-0.008903460577130318,0.0003,6.20726774425151e-08,0.0055360086
1171,470,205,240640,0.0004070306313224137,-1.0011523496359587,0.18310546875,0.2,-31.87441635131836,1876,0.009023424237966537,0.0003,6.268686347787877e-08,0.009117829
1173,471,205,241152,0.0018622197676450014,-0.9947224911302328,0.0869140625,0.2,-39.4260139465332,1880,-0.010542265139520168,0.0003,5.1703529679869575e-08,0.0076188543
1176,472,205,241664,-0.0016868987586349249,-0.9829272348433733,0.27392578125,0.2,-24.427663803100586,1884,-0.01853586547076702,0.0003,5.7660072050325084e-08,0.021026887
1178,473,205,242176,0.004644693515729159,-1.0307969748973846,0.1435546875,0.2,-46.4406852722168,1888,-0.016354581341147423,0.0003,5.1206225037958575e-08,0.0057492275
1181,474,205,242688,-0.0017737413145368919,-1.0154198445379734,0.21142578125,0.2,-50.60157775878906,1892,-0.002087244763970375,0.0003,9.874658291053606e-08,0.019089732
1183,475,205,243200,0.0030045355088077486,-1.0009240340441465,0.25146484375,0.2,-17.451753616333008,1896,-0.016549034044146538,0.0003,6.037164046457377e-08,0.028406542
1186,476,205,243712,0.002499953407095745,-1.0393783710896969,0.2216796875,0.2,-21.239721298217773,1900,0.01876676268875599,0.0003,5.7331983382979956e-08,0.029463425
1188,477,205,244224,-0.0023805673699826,-0.9956566076725721,0.2060546875,0.2,-38.05097579956055,1904,-0.025696517899632454,0.0003,8.189237588052123e-08,0.006559757
1191,478,205,244736,0.0001159065286628902,-1.0348719395697117,0.0966796875,0.2,-47.37543487548828,1908,0.0045662494376301765,0.0003,5.208428954794897e-08,0.006452613
1193,479,205,245248,0.00038151972694322467,-1.0217982176691294,0.20166015625,0.2,-38.09209060668945,1912,-0.016313238069415092,0.0003,5.0900456849412024e-08,0.022395872
1195,480,205,245760,-0.0007594922790303826,-1.0102298986166716,0.1025390625,0.2,-49.963260650634766,1916,-0.02166450396180153,0.0003,5.0023406528154624e-08,0.0071708225
1198,481,205,246272,-0.0025324605230707675,-1.0348003208637238,0.1806640625,0.2,-26.767549514770508,1920,0.002331541385501623,0.0003,5.3293142898702683e-08,0.010033093
1200,482,205,246784,0.0032477937638759613,-1.0402372013777494,0.1201171875,0.2,-36.91751480102539,1924,-0.013502959161996841,0.0003,5.7664202302021295e-08,0.008409963
1203,483,205,247296,0.0036646269145421684,-1.0353156756609678,0.201171875,0.2,-44.179405212402344,1928,-0.015531673096120358,0.0003,5.8734197561083334e-08,0.029538142
1205,484,205,247808,-0.0056411028490401804,-1.0114894788712263,0.185546875,0.2,-44.597373962402344,1932,-0.02364790253341198,0.0003,4.86114721809372e-08,0.0074918168
1208,485,205,248320,-0.0019882057094946504,-1.0164412893354893,0.1845703125,0.2,-47.84690856933594,1936,-0.019595492631196976,0.0003,5.0138776241936966e-08,0.005570508
1210,486,205,248832,-0.001492268725996837,-0.977483831346035,0.17236328125,0.2,-50.395545959472656,1940,-0.018446829169988632,0.0003,4.461984259851448e-08,0.010931029
1213,487,205,249344,-0.0014488862943835557,-0.9641139563173056,0.08837890625,0.2,-13.000947952270508,1944,-0.019867897033691406,0.0003,4.332936542894572e-08,0.0061754975
1215,488,205,249856,0.004396943928441033,-0.9845398813486099,0.22021484375,0.2,-46.13157272338867,1948,0.008216425776481628,0.0003,4.649799661970988e-08,0.051595032
1218,489,205,250368,0.0019173489708919078,-0.8845589570701122,0.19140625,0.2,-70.68569946289062,1952,-0.010266836732625961,0.0003,3.1515706100382346e-08,0.0062011266
1220,490,205,250880,-0.010139840247575194,-0.9188774842768908,0.328125,0.2,-23.847610473632812,1956,-0.022449631243944168,0.0003,3.262214715027412e-08,0.018649425
1222,491,205,251392,0.0010627557639963925,-0.9405757933855057,0.13818359375,0.2,-40.726959228515625,1960,0.004895767197012901,0.0003,3.299316198024371e-08,0.010409117
1225,492,205,251904,0.003626536810770631,-1.0041527077555656,0.1943359375,0.2,-53.49171447753906,1964,-0.018156643956899643,0.0003,2.385912520330713e-08,0.018877072
1227,493,205,252416,-0.001152740209363401,-0.9727336596697569,0.12939453125,0.2,-37.58945846557617,1968,-0.013720517046749592,0.0003,4.100315692534551e-08,0.009823682
1230,494,205,252928,7.057649781927466e-06,-1.0449437871575356,0.1279296875,0.2,-52.48746871948242,1972,-0.037212032824754715,0.0003,1.0409743272932204e-07,0.014826048
1232,495,205,253440,0.0032614474766887724,-0.9973741788417101,0.06201171875,0.2,-7.705618858337402,1976,0.0119284363463521,0.0003,4.340161038340895e-07,0.00705364
1235,496,205,253952,0.002698691328987479,-1.0196270253509283,0.146484375,0.2,-60.604759216308594,1980,-0.011999030597507954,0.0003,1.2752236266955208e-07,0.007502686
1237,497,205,254464,0.0026663750177249312,-0.9827514085918665,0.216796875,0.2,-4.9966607093811035,1984,0.004477944690734148,0.0003,7.484107056310307e-08,0.01746828
1240,498,205,254976,-0.005888638668693602,-0.975005853921175,0.23974609375,0.2,-92.79633331298828,1988,-0.01729007624089718,0.0003,5.7075314530141696e-08,0.022982888
1242,499,205,255488,0.0039669201942160726,-0.9131032656878233,0.16552734375,0.2,-54.40866470336914,1992,-0.008841671980917454,0.0003,5.150059778635807e-08,0.0143815605
1244,500,205,256000,0.004708078660769388,-0.9417087342590094,0.1953125,0.2,-54.75328063964844,1996,-0.011097431182861328,0.0003,3.823624683541027e-08,0.0145014
1247,501,205,256512,0.001833349815569818,-0.9421895649284124,0.20263671875,0.2,-74.16352844238281,2000,-0.01089718472212553,0.0003,2.7609140001993993e-08,0.0103640035
1249,502,205,257024,-0.0008502930868417025,-0.9252750985324383,0.05078125,0.2,-14.005959510803223,2004,-0.014164194464683533,0.0003,1.214800389170989e-07,0.0064271362
1252,503,205,257536,0.0008870460151229054,-0.8929688651114702,0.1298828125,0.2,-34.520225524902344,2008,-0.012351387180387974,0.0003,6.751092282430982e-08,0.012491569
1254,504,205,258048,0.0003664837568067014,-0.8800209667533636,0.17822265625,0.2,-44.387298583984375,2012,0.006069622002542019,0.0003,2.9752405705796292e-08,0.013584916
1257,505,205,258560,-0.0009584139625076205,-0.8602483551949263,0.1552734375,0.2,-26.7995662689209,2016,-0.018314488232135773,0.0003,7.254754769148164e-08,0.01977938
1259,506,205,259072,-0.008466874249279499,-0.8336891699582338,0.2763671875,0.2,-30.320648193359375,2020,-0.020221980288624763,0.0003,4.480220616720487e-08,0.020705774
1262,507,205,259584,0.005379236361477524,-0.8304435834288597,0.20751953125,0.2,-64.1224136352539,2024,-0.002393407514318824,0.0003,2.3651941682967248e-08,0.009382673
1264,508,205,260096,0.014336332416860387,-0.8160586263984442,0.365234375,0.2,-40.03053665161133,2028,0.004770759027451277,0.0003,2.072639146422084e-08,0.020120282
1266,509,205,260608,0.008881047746399418,-0.7923845276236534,0.359375,0.2,-39.48872756958008,2032,0.004377551842480898,0.0003,4.152937721491057e-08,0.018206568
1269,510,205,261120,0.0007891333079896867,-0.8138210121542215,0.150390625,0.2,-49.303955078125,2036,-0.010603132657706738,0.0003,2.2666458043829607e-08,0.012602938
1271,511,205,261632,-0.001162981934612617,-0.8200335521250963,0.06591796875,0.2,-47.98512268066406,2040,-0.012029312551021576,0.0003,6.787355533166561e-08,0.0032022644
1274,512,205,262144,0.0023848726705182344,-0.8558071609586477,0.1728515625,0.2,-70.60873413085938,2044,-0.010857402347028255,0.0003,4.808655554300323e-08,0.009367896
1276,513,205,262656,0.0014767641987418756,-0.8362450562417507,0.0966796875,0.2,-34.447933197021484,2048,-0.0034106920938938856,0.0003,4.9860150563851846e-08,0.006080631
1279,514,205,263168,0.0032035895565059036,-0.8240525219589472,0.12109375,0.2,-60.38908386230469,2052,-0.01397292036563158,0.0003,3.400628360572533e-07,0.0052275644
1281,515,205,263680,-0.0003125095972791314,-0.791258467361331,0.09033203125,0.2,-75.03355407714844,2056,-0.011851172894239426,0.0003,5.312300715987206e-08,0.0036365092
1284,516,205,264192,0.0035030374710913748,-0.8049196172505617,0.17138671875,0.2,-73.47309875488281,2060,-0.0017212246311828494,0.0003,3.320738792278455e-08,0.0061724726
1286,517,205,264704,-0.001203067076858133,-0.8645374197512865,0.10400390625,0.2,-39.63636016845703,2064,-0.003101923270151019,0.0003,2.256078274198714e-08,0.0069877184
1289,518,205,265216,0.014292522275354713,-0.8200720380991697,0.2841796875,0.2,-50.66215515136719,2068,0.00011162880400661379,0.0003,2.2043404462879224e-08,0.008838799
1291,519,205,265728,0.0006754148635081947,-0.8498908709734678,0.1279296875,0.2,-67.32242584228516,2072,0.0020035486668348312,0.0003,2.3067055099357248e-08,0.008733705
1294,520,205,266240,0.0032913716277107596,-0.8337657731026411,0.08837890625,0.2,-44.18520736694336,2076,-0.008068622089922428,0.0003,4.372617484760255e-08,0.008342217
1296,521,205,266752,0.0024076000263448805,-0.8146180417388678,0.095703125,0.2,-48.319091796875,2080,-0.02004963345825672,0.0003,2.4483035432343314e-08,0.011918504
1298,522,205,267264,0.0020326117519289255,-0.8093255907297134,0.08544921875,0.2,-58.9988899230957,2084,-0.0035411675926297903,0.0003,6.442199038114715e-08,0.010909056
1301,523,205,267776,0.004114500188734382,-0.7779702618718147,0.18701171875,0.2,-53.25438690185547,2088,0.009211010299623013,0.0003,1.6627728305351752e-07,0.032986604
1303,524,205,268288,0.0034076921292580664,-0.7567807957530022,0.20751953125,0.2,-36.862342834472656,2092,0.001859672018326819,0.0003,1.5555230664654474e-07,0.010201603
1306,525,205,268800,0.004283823713194579,-0.7830629479140043,0.1591796875,0.2,-55.51107406616211,2096,0.016506748273968697,0.0003,4.4908190111048185e-08,0.0050493376
1308,526,205,269312,0.004781857889611274,-0.7305871229618788,0.21923828125,0.2,-51.778587341308594,2100,-0.009231442585587502,0.0003,2.4762075639950254e-08,0.0054972204
1311,527,205,269824,0.01032673244480975,-0.7479660231620073,0.25439453125,0.2,-26.4752140045166,2104,-0.006362473592162132,0.0003,5.9050026229856556e-08,0.0028495318
1313,528,205,270336,0.0011296666343696415,-0.7114533241838217,0.18896484375,0.2,-43.340675354003906,2108,0.016602855175733566,0.0003,3.6878199521916954e-07,0.010773122
1316,529,205,270848,0.0014316211454570293,-0.7536139115691185,0.0625,0.2,-10.468266487121582,2112,-0.0014815154718235135,0.0003,5.588684670876365e-07,0.0029959804
1318,530,205,271360,0.002356023440370336,-0.7145528439432383,0.17333984375,0.2,-33.48149490356445,2116,-0.013320475816726685,0.0003,2.8012858144244035e-07,0.016802287
